Timestamp,Source_IP_Address,Destination_IP_Address,Source_Port,Destination_Port,Protocol,Packet_Length,Packet_Count,Flow_Duration,Payload_Entropy,Packet_Type,Traffic_Type,Malware_Indicators,Anomaly_Scores,Attack_Type,Device_Information,Network_Segment,Geo_location_Data,Proxy_Information,Log_Source,pca_anomaly_score,pca_anomaly_flag
2025-03-29 07:42:08.053367,29.134.99.165,10.22.185.165,20776,80,TCP,560,38,6.764758576601134,0.0,Normal,Normal,,25,,Router,Guest WiFi,"IR, Laraborough, AS58224",Cloud Proxy,IDS,0.003467463533864168,0
2025-04-04 03:41:22.374821,10.13.245.168,10.88.107.86,44852,53,DNS,1437,15,7.807036225814612,0.0,Normal,Normal,,11,,Router,Corporate LAN,"CN, South Chelsea, AS4134",Proxy Detected,SIEM,2.862159211251517e-05,0
2025-03-31 16:43:33.365373,16.6.161.231,10.130.100.183,22605,443,UDP,554,3,4.8242511885807104,0.0,Normal,Normal,,11,,IPS,IoT Network,"IN, Castrobury, AS4755",No Proxy,SIEM,0.00034986036545701303,0
2025-04-07 17:57:07.114307,10.100.6.194,10.111.232.222,62499,3389,ICMP,1335,226,1.9569988555269384,0.0,Scan,Exploit,TrickBot,71,T1110,IPS,Guest WiFi,"RU, Christopherland, AS12389",No Proxy,Firewall,0.009803527674140973,0
2025-04-12 14:51:07.876827,10.91.241.142,10.168.5.38,40651,53,ICMP,464,43,5.679088235820389,0.0,Normal,Normal,,9,,Firewall,Internal Network,"DE, Clinefurt, AS3320",Proxy Detected,IPS,0.009813954471269329,0
2025-04-04 20:54:48.516824,10.161.133.193,10.102.176.7,51092,443,ICMP,1209,17,4.736171562000223,0.0,Normal,Normal,,14,,IDS,DMZ,"DE, Kellieton, AS3320",No Proxy,IPS,1.3752170721065388e-08,0
2025-03-28 07:53:09.658113,10.139.43.7,10.220.199.86,8521,443,RDP,1172,23,2.099763768715055,0.0,Normal,Normal,,19,,IDS,Internal Network,"KP, Pyongyang, AS131279",Cloud Proxy,IPS,0.00020099210066547676,0
2025-03-18 07:40:05.293400,10.33.168.166,10.0.35.192,49219,53,SSH,1214,9,4.721647125805164,3.198814201257277,Normal,Normal,,23,,Workstation,Guest WiFi,"US, Elizabethfort, AS15169",Proxy Detected,Proxy Server,0.00916532873415262,0
2025-04-06 06:23:19.736534,10.232.204.0,10.236.77.193,62688,53,RDP,1052,38,7.73744050528861,3.041917061209171,Normal,Normal,,24,,Server,IoT Network,"DE, South Adriennefort, AS3320",TOR Exit Node,IPS,0.0035790652288165137,0
2025-04-05 09:05:22.571185,10.110.105.37,10.159.245.50,6551,80,SMTP,137,6,6.817105642494615,0.0,Normal,Normal,,6,,IDS,Corporate LAN,"IN, North Carlos, AS4755",Proxy Detected,IPS,0.002073729106036623,0
2025-04-14 16:27:37.921346,10.31.2.15,10.214.174.209,64074,53,SSH,778,4,9.852403754461577,3.091721561122632,Normal,Normal,,29,,IPS,Guest WiFi,"CN, Jesseborough, AS4134",Cloud Proxy,IDS,0.03147228479518538,0
2025-03-24 20:32:51.128677,3.66.106.55,10.5.172.176,44256,80,HTTPS,357,40,2.088192181702105,0.0,Normal,Normal,,2,,Router,IoT Network,"IR, Smithchester, AS58224",No Proxy,IPS,0.028703081189857607,0
2025-04-02 00:49:33.778723,177.109.191.217,10.186.175.217,39505,80,FTP,863,325,0.4302317598407691,3.5167620126019066,Scan,Scanning,TrickBot,77,T1210,Router,DMZ,"KP, Pyongyang, AS131279",Cloud Proxy,Firewall,0.0004117984591479084,0
2025-04-07 09:31:56.604463,10.141.97.101,10.142.59.123,55597,443,SMTP,970,12,3.0309280199453075,0.0,Normal,Normal,,1,,Router,Guest WiFi,"CN, West Monicafort, AS4134",No Proxy,Firewall,0.01444475345533424,0
2025-03-17 11:47:10.117219,155.142.186.192,10.26.250.206,36664,443,HTTPS,707,87,1.1235756187140762,0.0,Malware,Data Exfiltration,Mirai,80,T1059,Server,IoT Network,"CN, Snyderfort, AS4134",TOR Exit Node,Proxy Server,0.19077552780750487,1
2025-03-22 02:30:18.397839,10.198.0.77,10.208.82.227,25921,443,TCP,864,403,0.8192171837618833,0.0,Scan,Scanning,TrickBot,73,T1046,Server,Internal Network,"DE, North Dianeborough, AS3320",TOR Exit Node,SIEM,0.05070429284586538,0
2025-04-10 14:34:02.812436,10.72.229.188,10.7.219.179,29677,53,SMTP,815,3,8.894545935650026,0.0,Normal,Normal,,1,,Router,Corporate LAN,"RU, West Jeffreyborough, AS12389",Proxy Detected,Firewall,0.00507352530795755,0
2025-04-08 05:56:20.514655,133.86.174.199,10.124.94.203,53069,80,TCP,185,39,6.568604810896409,0.0,Normal,Normal,,16,,Firewall,Internal Network,"RU, Lake Johnville, AS12389",No Proxy,SIEM,0.001101274805839548,0
2025-03-30 08:50:17.153924,10.12.214.176,10.171.194.183,35925,443,HTTPS,702,40,2.006905897693238,0.0,Normal,Normal,,8,,Workstation,IoT Network,"KP, Pyongyang, AS131279",TOR Exit Node,Proxy Server,0.012524428830505857,0
2025-03-22 01:04:26.819857,10.23.26.21,10.122.138.218,42386,22,SSH,835,193,1.2579789484158916,0.0,Malware,Phishing,,77,T1110,Router,Guest WiFi,"KP, Pyongyang, AS131279",Cloud Proxy,Firewall,0.04581362112465585,0
2025-04-13 00:44:13.058761,10.130.150.38,10.221.238.58,50319,53,FTP,1107,40,7.246434983004025,2.953227995373419,Normal,Normal,,18,,IDS,Guest WiFi,"IR, Matthewshire, AS58224",Cloud Proxy,IDS,8.560384274427458e-05,0
2025-04-14 23:17:19.707148,11.192.143.249,10.12.58.225,54108,443,SMTP,234,358,1.9244027546594624,0.0,Scan,Exploit,Ransomware,100,T1059,IDS,DMZ,"KP, Pyongyang, AS131279",Proxy Detected,IPS,0.010723026997248815,0
2025-04-10 15:21:15.321963,10.103.201.159,10.167.15.22,58690,53,DNS,1078,34,1.3359983342231938,2.9841782029400927,Normal,Normal,,8,,Workstation,Guest WiFi,"US, Reneehaven, AS15169",Proxy Detected,Proxy Server,0.007848681308611572,0
2025-04-11 09:08:37.951792,142.109.220.189,10.181.220.113,44421,443,FTP,1183,438,1.0437732347196766,3.404458294456646,Threat,Brute Force,Ryuk,85,T1046,Server,DMZ,"IR, West Brian, AS58224",TOR Exit Node,Proxy Server,0.03229660046951053,0
2025-03-26 12:08:27.324571,137.246.192.198,10.95.254.120,26240,80,SMTP,1062,41,3.2783861130267438,0.0,Normal,Normal,,3,,Firewall,Corporate LAN,"US, Port Latashafort, AS15169",TOR Exit Node,Proxy Server,0.02402285764488036,0
2025-03-26 05:27:25.721773,203.31.218.54,10.1.44.59,57764,53,HTTP,399,42,8.034583688784227,3.0363002608758216,Normal,Normal,,11,,Router,DMZ,"CN, New Sara, AS4134",Cloud Proxy,IPS,0.002724434774379055,0
2025-03-17 04:43:27.520357,3.139.7.82,10.105.118.248,17022,443,HTTPS,841,28,5.065867363763113,0.0,Normal,Normal,,12,,Server,Guest WiFi,"IR, Bethbury, AS58224",No Proxy,SIEM,0.0011962094660118465,0
2025-04-15 05:44:16.362557,220.164.192.182,10.139.229.181,17868,53,UDP,772,30,4.943046118098256,0.0,Normal,Normal,,21,,IDS,Guest WiFi,"CN, Welchburgh, AS4134",No Proxy,IPS,0.0006353427683975487,0
2025-04-05 16:28:23.461859,19.150.3.106,10.112.187.125,2707,443,ICMP,455,211,1.970239617488456,0.0,Threat,DDoS,Mirai,92,T1110,Server,Internal Network,"DE, West Meghanchester, AS3320",Proxy Detected,IPS,0.09539886934525184,0
2025-04-02 20:00:33.019592,66.56.29.190,10.165.202.215,63087,53,DNS,725,13,9.667613341046254,0.0,Normal,Normal,,3,,Firewall,Corporate LAN,"RU, North Derek, AS12389",Proxy Detected,IPS,0.0036717134288007896,0
2025-04-03 21:56:11.316971,187.229.81.91,10.180.22.137,32801,80,FTP,591,32,9.123769659059798,3.1582975702780187,Normal,Normal,,10,,IPS,Guest WiFi,"RU, East Kimmouth, AS12389",No Proxy,Proxy Server,0.0015047118629653018,0
2025-03-19 15:43:51.188709,150.17.118.253,10.58.121.175,19806,443,SMTP,1047,15,4.78667955071653,0.0,Normal,Normal,,18,,IPS,Internal Network,"RU, New Dorothystad, AS12389",No Proxy,IDS,0.0010020709065844775,0
2025-03-31 12:53:32.381410,10.126.75.178,10.253.197.87,5852,443,SSH,280,4,0.9254959431556244,0.0,Normal,Normal,,16,,Firewall,Guest WiFi,"IR, Nicholasshire, AS58224",TOR Exit Node,Firewall,0.00017404554620865776,0
2025-03-26 17:47:46.305578,190.241.238.220,10.235.249.21,52381,443,ICMP,1077,37,1.9117764458569504,0.0,Normal,Normal,,3,,Router,DMZ,"US, New Carlos, AS15169",Proxy Detected,Firewall,0.02181713206884766,0
2025-04-15 03:53:34.177468,10.117.242.254,10.48.155.223,16726,80,RDP,146,9,6.880320275947252,0.0,Normal,Normal,,22,,Server,IoT Network,"DE, Richardton, AS3320",Proxy Detected,SIEM,0.007930329809752267,0
2025-03-24 14:14:17.666559,10.88.4.125,10.31.38.33,61192,443,HTTP,706,26,2.2421737791306264,0.0,Normal,Normal,,8,,Server,Internal Network,"CN, Port Melissahaven, AS4134",TOR Exit Node,Proxy Server,0.006505967308166437,0
2025-04-14 19:13:40.687798,88.108.40.78,10.173.112.0,6130,53,ICMP,1001,16,4.686290712097157,2.986085787893824,Normal,Normal,,14,,Firewall,DMZ,"US, Roweton, AS15169",Proxy Detected,IPS,4.4547619265560325e-06,0
2025-03-20 23:19:00.276108,10.115.237.179,10.223.76.43,15038,443,TCP,717,2,6.7963908285258166,3.1982975702780188,Normal,Normal,,9,,Firewall,Internal Network,"RU, West Lindamouth, AS12389",No Proxy,Proxy Server,0.0004508503546923074,0
2025-03-23 19:12:58.383931,219.34.59.133,10.0.178.179,33929,22,UDP,659,302,1.9373000742189328,0.0,Malware,Exploit,Zero-Day,59,T1210,IDS,DMZ,"US, Sandratown, AS15169",TOR Exit Node,Firewall,0.027371949804909836,0
2025-04-13 00:40:56.404707,147.207.58.187,10.121.230.62,49043,53,HTTPS,318,24,1.528225100462594,0.0,Normal,Normal,,25,,Router,Corporate LAN,"RU, South Andrew, AS12389",Proxy Detected,SIEM,0.006004510436943428,0
2025-03-19 19:35:27.847661,10.144.249.85,10.200.42.5,54287,80,TCP,503,34,1.817341450443392,0.0,Normal,Normal,,27,,Router,Internal Network,"KP, Pyongyang, AS131279",Proxy Detected,Proxy Server,0.003516264034130654,0
2025-04-06 01:13:56.176111,138.11.138.247,10.2.123.116,37504,80,UDP,1193,30,7.496502125541661,0.0,Normal,Normal,,23,,Workstation,DMZ,"IR, West Joshua, AS58224",No Proxy,Proxy Server,0.004137071532479704,0
2025-04-07 09:44:49.152577,199.225.159.114,10.221.88.8,50640,53,SMTP,1073,10,1.69726233513792,0.0,Normal,Normal,,17,,Workstation,Internal Network,"US, Jamesmouth, AS15169",Proxy Detected,IDS,0.0005092947974093774,0
2025-03-19 22:07:03.674948,136.2.140.220,10.43.177.71,22785,443,DNS,690,30,6.826992149146093,0.0,Normal,Normal,,0,,Router,Guest WiFi,"CN, New Brittneystad, AS4134",Proxy Detected,Firewall,0.018043072245677427,0
2025-04-11 10:18:53.162839,10.14.215.11,10.43.20.37,52885,53,UDP,708,22,1.5010945249783574,0.0,Normal,Normal,,1,,IDS,Guest WiFi,"KP, Pyongyang, AS131279",Cloud Proxy,IDS,0.024344608214355867,0
2025-03-29 14:24:46.931952,10.14.153.109,10.169.167.81,62575,443,UDP,177,440,1.9851226853916095,3.433466071874296,Scan,Phishing,Ryuk,97,T1059,IPS,Internal Network,"CN, Griffinburgh, AS4134",No Proxy,SIEM,0.006568399572010488,0
2025-04-01 14:03:48.323002,167.232.246.96,10.218.172.250,46503,445,FTP,864,314,1.201588606684043,0.0,Malware,Data Exfiltration,Ransomware,79,T1046,Firewall,DMZ,"IN, New Cynthia, AS4755",TOR Exit Node,Proxy Server,2.3964437996476137e-06,0
2025-04-05 14:47:48.956597,220.5.254.64,10.188.97.11,60969,445,HTTP,791,358,0.392729685587004,3.305658881363032,Threat,Brute Force,TrickBot,66,T1190,IDS,IoT Network,"IR, West Robert, AS58224",Cloud Proxy,IPS,0.0472034199798999,0
2025-04-06 13:51:16.771675,10.223.87.211,10.185.186.51,37727,443,HTTP,1144,19,9.570004633461236,2.997405811425517,Normal,Normal,,9,,IDS,Guest WiFi,"US, Port Thomas, AS15169",TOR Exit Node,Firewall,0.0005503318683058662,0
2025-04-10 19:47:31.403282,10.218.198.106,10.5.218.4,33306,53,TCP,273,30,7.471051999649082,0.0,Normal,Normal,,3,,Router,Guest WiFi,"RU, Miguelburgh, AS12389",TOR Exit Node,SIEM,0.0149118285269454,0
2025-03-27 22:53:06.536915,10.2.8.75,10.145.188.180,47771,53,HTTPS,983,48,5.952282773169877,2.775362236261841,Normal,Normal,,0,,IPS,Internal Network,"KP, Pyongyang, AS131279",Cloud Proxy,IPS,0.03259729016476051,0
2025-04-12 23:12:06.848936,10.159.47.75,10.218.184.175,22909,53,ICMP,1097,2,5.0109586324937485,2.745862112668616,Normal,Normal,,30,,Firewall,Guest WiFi,"KP, Pyongyang, AS131279",No Proxy,IDS,0.029657767325382785,0
2025-03-23 18:34:51.364377,10.35.20.78,10.135.123.50,36637,53,FTP,632,368,0.9460170357976482,0.0,Malware,Exploit,Zero-Day,79,T1046,IDS,IoT Network,"RU, North Faith, AS12389",Proxy Detected,IDS,0.011377795292573704,0
2025-03-17 21:53:02.017773,199.203.140.205,10.129.185.142,12062,80,UDP,1041,23,3.6783296300850967,0.0,Normal,Normal,,0,,Server,Guest WiFi,"RU, Port Tarashire, AS12389",Cloud Proxy,IDS,0.023119203498167738,0
2025-03-24 07:25:15.144543,156.150.50.111,10.148.156.204,40225,53,SSH,1051,46,3.1261818612529986,0.0,Normal,Normal,,21,,IPS,IoT Network,"KP, Pyongyang, AS131279",Proxy Detected,SIEM,0.00016491357583908923,0
2025-04-10 17:13:04.988931,10.56.182.250,10.1.24.114,5398,80,HTTP,861,464,0.2861131604136258,0.0,Threat,Exploit,Mirai,72,T1210,Router,Internal Network,"US, Stephanieberg, AS15169",TOR Exit Node,IPS,0.1240963654086112,0
2025-04-14 23:32:38.872351,173.123.81.194,10.236.209.40,59594,443,ICMP,1239,22,5.218013425931917,0.0,Normal,Normal,,0,,Router,Guest WiFi,"IN, New Tinaburgh, AS4755",TOR Exit Node,SIEM,0.017850482652532067,0
2025-04-11 16:35:48.225482,10.38.221.192,10.77.103.252,56438,443,FTP,261,14,5.09894149846455,3.0691580533962264,Normal,Normal,,25,,Firewall,IoT Network,"RU, Brianview, AS12389",TOR Exit Node,Firewall,0.01076127140486202,0
2025-04-09 18:49:08.611932,81.36.123.140,10.186.43.206,9507,80,FTP,1067,29,6.977295307116654,0.0,Normal,Normal,,10,,IDS,IoT Network,"IR, North James, AS58224",Proxy Detected,IDS,0.0026080825752175744,0
2025-04-01 10:05:20.125602,78.143.254.73,10.84.163.241,46349,53,FTP,1438,35,8.171639737385675,0.0,Normal,Normal,,1,,Workstation,Corporate LAN,"DE, South Paulport, AS3320",No Proxy,SIEM,0.01459577168284757,0
2025-04-03 19:23:52.180735,10.232.133.228,10.46.196.130,63305,80,RDP,589,9,5.618244688283748,0.0,Normal,Normal,,15,,IPS,DMZ,"CN, Johnstonland, AS4134",No Proxy,SIEM,0.0006982795715938926,0
2025-03-18 15:41:32.485047,176.36.12.68,10.71.152.11,39054,53,SMTP,290,41,3.310691827072473,0.0,Normal,Normal,,29,,IDS,DMZ,"IN, Mcdonaldchester, AS4755",TOR Exit Node,SIEM,0.005956680174988081,0
2025-03-25 19:49:14.360114,10.73.38.60,10.147.162.23,63525,80,TCP,901,10,9.83579543105498,0.0,Normal,Normal,,4,,Workstation,IoT Network,"IR, Whiteport, AS58224",No Proxy,IDS,0.004281807032036858,0
2025-04-15 21:37:22.435673,171.88.174.141,10.162.237.28,43389,53,SMTP,882,47,9.321180646662375,0.0,Normal,Normal,,24,,IDS,IoT Network,"CN, Charlesview, AS4134",Cloud Proxy,IPS,0.001659458147351355,0
2025-04-15 18:10:43.683421,10.124.146.79,10.13.211.46,38341,80,SMTP,268,9,7.728721240529343,0.0,Normal,Normal,,10,,Router,Internal Network,"DE, Lake Brooke, AS3320",No Proxy,Firewall,0.0002593545662129331,0
2025-04-15 15:28:30.768595,142.105.70.143,10.75.214.124,16622,80,HTTP,917,29,2.943116522588686,0.0,Normal,Normal,,11,,IPS,DMZ,"KP, Pyongyang, AS131279",Proxy Detected,Firewall,0.0028091428843190834,0
2025-04-01 14:33:34.374474,159.205.141.7,10.183.151.3,42565,443,UDP,1113,33,3.0143165669372767,0.0,Normal,Normal,,28,,IDS,Internal Network,"DE, South Abigail, AS3320",TOR Exit Node,Firewall,0.0051813169214165325,0
2025-03-30 07:31:10.643600,200.5.117.50,10.124.120.37,52081,53,FTP,1184,30,9.089188965088002,0.0,Normal,Normal,,23,,Router,Internal Network,"IR, Angelachester, AS58224",Proxy Detected,Firewall,0.006401861502743953,0
2025-03-21 12:24:18.350562,10.62.248.204,10.15.253.111,14145,443,UDP,675,22,0.3299441258982809,0.0,Normal,Normal,,7,,Server,Corporate LAN,"IN, Port Stephen, AS4755",Cloud Proxy,Firewall,0.009466489132837869,0
2025-03-19 15:28:37.989881,179.177.220.61,10.100.105.255,62739,53,TCP,938,34,5.39714030925781,0.0,Normal,Normal,,9,,Workstation,Guest WiFi,"IR, Lake Lisa, AS58224",No Proxy,Proxy Server,0.0064937130876246635,0
2025-04-12 17:40:03.309691,10.152.28.189,10.145.83.252,1563,443,HTTPS,509,11,4.30737063599824,3.105862112668616,Normal,Normal,,30,,Workstation,DMZ,"CN, New Ronald, AS4134",Proxy Detected,IPS,0.026551200482443943,0
2025-03-24 10:18:49.350539,10.116.159.4,10.74.180.120,58639,80,TCP,167,8,6.034582411258725,3.0741310549059646,Normal,Normal,,23,,Workstation,Guest WiFi,"US, East Adam, AS15169",TOR Exit Node,Firewall,0.009825047735930076,0
2025-04-04 10:39:04.146977,10.161.189.251,10.175.84.135,45038,53,DNS,1132,48,4.833671962984967,0.0,Normal,Normal,,8,,IPS,Guest WiFi,"IN, South Leslieland, AS4755",Proxy Detected,Firewall,0.011218686575668407,0
2025-04-02 16:20:50.508551,10.163.128.158,10.175.229.212,12538,53,RDP,647,283,1.3510061536903692,3.491022883045847,Malware,Phishing,Zero-Day,91,T1027,Server,DMZ,"DE, North Richardton, AS3320",No Proxy,Proxy Server,0.03229375700535931,0
2025-04-14 22:40:24.359146,10.54.155.118,10.162.45.207,55347,1433,HTTP,982,174,0.2704248459576833,3.42649576096236,Malware,Brute Force,Zero-Day,85,T1133,IPS,DMZ,"IR, North Robertton, AS58224",Proxy Detected,Proxy Server,0.09964205938253112,0
2025-04-04 12:14:26.806539,10.9.156.190,10.110.211.30,37869,80,ICMP,1410,13,0.36348816552843,0.0,Normal,Normal,,3,,Router,DMZ,"US, Hernandezmouth, AS15169",Proxy Detected,Proxy Server,0.011697431918160648,0
2025-03-18 23:10:01.833360,7.121.101.232,10.83.99.64,33562,53,UDP,136,29,9.892607994790213,0.0,Normal,Normal,,22,,Server,Internal Network,"IN, East Yvonnefort, AS4755",No Proxy,IDS,0.003455037392754134,0
2025-04-15 23:24:31.949312,212.161.227.102,10.52.223.165,56056,80,SMTP,1437,49,5.143960251309101,0.0,Normal,Normal,,10,,IDS,IoT Network,"KP, Pyongyang, AS131279",TOR Exit Node,Proxy Server,0.011525490239705618,0
2025-03-25 09:26:01.838444,214.119.243.19,10.44.89.251,13149,443,FTP,148,15,0.6564004755503077,2.7792052014303548,Normal,Normal,,23,,IDS,Corporate LAN,"US, Kellyshire, AS15169",No Proxy,SIEM,0.005726653456846294,0
2025-03-30 10:25:45.378042,10.76.109.96,10.210.202.92,6586,80,SSH,1337,3,1.882556890053268,0.0,Normal,Normal,,4,,Workstation,Guest WiFi,"IN, Lesliemouth, AS4755",No Proxy,SIEM,0.006321310669182701,0
2025-03-18 08:21:58.761020,217.187.145.158,10.243.50.106,9533,443,DNS,808,44,3.42949831003713,0.0,Normal,Normal,,14,,Firewall,DMZ,"KP, Pyongyang, AS131279",Cloud Proxy,IDS,0.0026248856681371415,0
2025-04-06 05:52:40.733104,212.198.77.161,10.158.228.201,18775,443,ICMP,858,37,9.733852477990451,0.0,Normal,Normal,,20,,Workstation,IoT Network,"IR, Mauriceburgh, AS58224",No Proxy,SIEM,0.0012616417236828736,0
2025-04-10 00:58:27.326225,157.187.19.169,10.191.30.218,43517,3389,TCP,1218,69,1.1773929059104289,0.0,Malware,Exploit,Ransomware,70,T1059,Workstation,Corporate LAN,"RU, Hoffmanburgh, AS12389",Cloud Proxy,Proxy Server,0.150164864145792,1
2025-04-09 06:00:08.692444,83.226.187.95,10.82.193.96,43252,443,DNS,585,48,6.421091733303587,0.0,Normal,Normal,,17,,IPS,IoT Network,"RU, Thomasberg, AS12389",Cloud Proxy,Proxy Server,0.0005803878081387912,0
2025-04-04 06:52:36.734260,136.221.220.97,10.209.253.21,31474,80,TCP,836,19,1.646187879203472,3.041917061209171,Normal,Normal,,17,,Firewall,Corporate LAN,"KP, Pyongyang, AS131279",TOR Exit Node,SIEM,1.3782235208783e-05,0
2025-04-06 09:14:55.690534,10.35.34.205,10.7.165.93,62402,80,SMTP,619,4,3.40297020632104,0.0,Normal,Normal,,29,,Router,IoT Network,"US, Ginamouth, AS15169",TOR Exit Node,Proxy Server,0.020616097493333117,0
2025-03-22 08:51:31.735328,10.233.106.157,10.53.95.166,21186,443,DNS,1112,1,7.944414301112184,0.0,Normal,Normal,,13,,Firewall,Internal Network,"RU, Kellyhaven, AS12389",No Proxy,Proxy Server,0.001402435272974287,0
2025-04-05 21:36:04.709657,94.69.181.48,10.1.187.118,47158,80,DNS,345,32,0.5670681301502836,3.0819382454172284,Normal,Normal,,13,,IDS,Internal Network,"CN, West Jeffery, AS4134",TOR Exit Node,IDS,0.002822813771890744,0
2025-04-15 03:44:06.662932,10.228.11.80,10.19.77.179,44519,443,HTTP,830,18,8.543081067829748,0.0,Normal,Normal,,28,,Router,Guest WiFi,"KP, Pyongyang, AS131279",Proxy Detected,IDS,0.021182200620389047,0
2025-03-26 07:19:29.394430,10.139.94.39,10.197.106.19,34923,443,DNS,990,31,5.491774499266427,0.0,Normal,Normal,,16,,IDS,Corporate LAN,"CN, Lake Margaretberg, AS4134",TOR Exit Node,SIEM,3.1691428247428505e-05,0
2025-04-03 16:30:41.812058,10.88.200.245,10.25.41.28,24073,443,DNS,1400,21,3.7597071247379374,0.0,Normal,Normal,,1,,IPS,Internal Network,"RU, North Ashley, AS12389",Cloud Proxy,Firewall,0.015542100384267435,0
2025-03-19 15:33:40.013171,10.255.193.139,10.157.93.31,31269,80,TCP,194,13,1.3355711812496844,2.919537704685597,Normal,Normal,,4,,Server,DMZ,"US, North Johnport, AS15169",Proxy Detected,IPS,0.01044477612679545,0
2025-04-11 00:06:04.078424,188.97.90.246,10.117.65.215,5727,443,HTTPS,485,12,5.645319486974644,0.0,Normal,Normal,,4,,Server,Internal Network,"IR, Amberberg, AS58224",Proxy Detected,Firewall,0.005967066376436057,0
2025-04-01 04:58:14.652643,196.224.23.71,10.219.125.226,26981,80,UDP,977,25,3.3478767416945234,0.0,Normal,Normal,,20,,IPS,Corporate LAN,"KP, Pyongyang, AS131279",Proxy Detected,Firewall,0.0006715804487763209,0
2025-03-26 06:39:31.178288,162.152.103.88,10.85.202.185,11628,80,TCP,777,329,1.0745189850154857,3.4611476315793785,Scan,Brute Force,TrickBot,73,T1133,Workstation,IoT Network,"CN, Jasmineton, AS4134",Proxy Detected,Proxy Server,0.010469809793001092,0
2025-03-23 02:04:20.241168,10.58.102.234,10.84.238.184,49699,443,SSH,75,21,5.356129000161251,0.0,Normal,Normal,,4,,Router,Guest WiFi,"IR, Goodmanmouth, AS58224",Proxy Detected,IPS,0.010769941459618956,0
2025-04-13 17:50:57.640698,54.125.183.150,10.139.204.3,44487,1433,SSH,372,229,0.9599474833687296,0.0,Malware,Phishing,Emotet,71,T1210,Router,Internal Network,"US, Colleenshire, AS15169",Proxy Detected,Proxy Server,0.00738198174750072,0
2025-04-11 16:07:18.645330,213.21.182.223,10.12.93.5,33353,80,HTTPS,213,18,7.805579319776188,3.2889695442402997,Normal,Normal,,19,,IPS,IoT Network,"DE, Guerrabury, AS3320",Proxy Detected,IDS,0.0027927671617379137,0
2025-04-06 19:02:04.274718,10.214.225.242,10.202.92.93,6249,443,HTTPS,663,470,0.4132313066749747,0.0,Scan,Exploit,Spyware,98,T1110,Router,Internal Network,"KP, Pyongyang, AS131279",No Proxy,IPS,0.017078810932545298,0
2025-04-04 21:09:52.534708,213.47.161.24,10.44.246.59,34638,80,RDP,696,160,0.4587558304399866,0.0,Threat,Data Exfiltration,Spyware,66,T1059,Router,Corporate LAN,"CN, West Patrick, AS4134",Proxy Detected,Proxy Server,0.029976065362351447,0
2025-03-17 10:51:00.543087,209.160.142.11,10.223.12.52,47984,1433,UDP,942,167,0.9868658864039488,0.0,Threat,Exploit,Zero-Day,72,T1027,IPS,Guest WiFi,"DE, South Raymond, AS3320",Proxy Detected,IPS,0.04199794255163446,0
2025-03-22 22:18:46.993299,182.196.1.220,10.253.6.90,32116,53,ICMP,721,42,9.877603098156897,0.0,Normal,Normal,,1,,Router,Corporate LAN,"DE, Salinasside, AS3320",TOR Exit Node,IDS,0.018836778606833457,0
2025-03-26 05:11:33.518182,10.249.204.9,10.115.3.6,22790,80,FTP,378,1,8.731604225247539,0.0,Normal,Normal,,2,,Server,IoT Network,"DE, Woodside, AS3320",No Proxy,Firewall,0.003492370707143819,0
2025-03-26 17:16:22.081124,10.254.171.240,10.30.139.92,51304,80,ICMP,1385,47,5.770559312678722,3.021526061036093,Normal,Normal,,18,,Router,Internal Network,"US, Ortegaton, AS15169",No Proxy,IDS,0.0002680682270072667,0
2025-03-25 11:04:23.367990,10.29.222.160,10.100.201.3,34667,1433,SMTP,1340,197,0.0287704531911413,3.300685879853294,Threat,Brute Force,Keylogger,81,T1027,IDS,Guest WiFi,"RU, Garciamouth, AS12389",Cloud Proxy,IPS,0.0494977741683658,0
2025-03-19 10:56:31.107138,59.207.101.33,10.40.111.51,58956,3389,HTTPS,176,416,0.4516441048982381,0.0,Scan,Brute Force,Keylogger,67,T1210,Server,Guest WiFi,"IR, East Ashley, AS58224",No Proxy,SIEM,0.09907759864983327,0
2025-03-20 04:30:28.431610,168.237.227.240,10.150.185.241,62610,443,SMTP,1163,37,9.951113924623836,0.0,Normal,Normal,,20,,Workstation,Internal Network,"RU, Doughertyshire, AS12389",Proxy Detected,SIEM,0.001274501658523902,0
2025-03-17 09:09:42.200203,10.240.227.233,10.92.76.11,3957,53,UDP,1293,199,1.5060417102897223,0.0,Scan,DDoS,Spyware,99,T1059,Workstation,Corporate LAN,"IR, Lake Donna, AS58224",No Proxy,IPS,0.15519258312787962,1
2025-03-29 12:31:15.416465,10.128.244.36,10.244.128.148,35366,3389,ICMP,1323,452,0.2805136272343991,0.0,Malware,DDoS,Spyware,50,T1059,IPS,DMZ,"US, New Cynthiaville, AS15169",Cloud Proxy,SIEM,0.2854591435165651,1
2025-04-03 11:52:36.758386,6.70.128.112,10.95.24.160,22404,1433,ICMP,979,54,0.3334400892250739,3.5104903797667557,Scan,Phishing,TrickBot,54,T1071,IDS,Internal Network,"DE, Hullberg, AS3320",No Proxy,IPS,0.07347796009072731,0
2025-03-29 06:29:27.834093,10.51.18.90,10.173.124.15,35534,53,TCP,855,109,0.7101113292305499,0.0,Threat,DDoS,Spyware,96,T1210,IDS,Internal Network,"US, Riggsshire, AS15169",TOR Exit Node,IDS,0.27271635938253763,1
